gene_id	TF	symbol	TF_id
9873	CTCFL	FCHSD2	140690
2264	CTCFL	FGFR4	140690
84929	CTCFL	FIBCD1	140690
2323	CTCFL	FLT3LG	140690
3171	CTCFL	FOXA3	140690
10817	CTCFL	FRS3	140690
10272	CTCFL	FSTL3	140690
53822	CTCFL	FXYD7	140690
7855	CTCFL	FZD5	140690
9514	CTCFL	GAL3ST1	140690
2636	CTCFL	GBX1	140690
81544	CTCFL	GDPD5	140690
51608	CTCFL	GET4	140690
23163	CTCFL	GGA3	140690
10755	CTCFL	GIPC1	140690
51291	CTCFL	GMIP	140690
2812	CTCFL	GP1BB	140690
51184	CTCFL	GPN3	140690
2827	CTCFL	GPR3	140690
114787	CTCFL	GPRIN1	140690
29899	CTCFL	GPSM2	140690
54985	CTCFL	HCFC1R1	140690
57657	CTCFL	HCN3	140690
374659	CTCFL	HDDC3	140690
204851	CTCFL	HIPK1	140690
81502	CTCFL	HM13	140690
284293	CTCFL	HMSD	140690
9987	CTCFL	HNRNPDL	140690
3187	CTCFL	HNRNPH1	140690
3191	CTCFL	HNRNPL	140690
57594	CTCFL	HOMEZ	140690
3241	CTCFL	HPCAL1	140690
150274	CTCFL	HSCB	140690
80270	CTCFL	HSD3B7	140690
3363	CTCFL	HTR7	140690
3064	CTCFL	HTT	140690
200205	CTCFL	IBA57	140690
3417	CTCFL	IDH1	140690
3421	CTCFL	IDH3G	140690
3476	CTCFL	IGBP1	140690
57549	CTCFL	IGSF9	140690
26173	CTCFL	INTS1	140690
3695	CTCFL	ITGB7	140690
9767	CTCFL	JADE3	140690
23210	CTCFL	JMJD6	140690
126306	CTCFL	JSRP1	140690
284058	CTCFL	KANSL1	140690
8850	CTCFL	KAT2B	140690
3750	CTCFL	KCND1	140690
3756	CTCFL	KCNH1	140690
3767	CTCFL	KCNJ11	140690
79047	CTCFL	KCTD15	140690
23366	CTCFL	KIAA0895	140690
653319	CTCFL	KIAA0895L	140690
63971	CTCFL	KIF13A	140690
3798	CTCFL	KIF5A	140690
84861	CTCFL	KLHL22	140690
28956	CTCFL	LAMTOR2	140690
3985	CTCFL	LIMK2	140690
3993	CTCFL	LLGL2	140690
4000	CTCFL	LMNA	140690
9227	CTCFL	LRAT	140690
9860	CTCFL	LRIG2	140690
374819	CTCFL	LRRC37A3	140690
201255	CTCFL	LRRC45	140690
4047	CTCFL	LSS	140690
4053	CTCFL	LTBP2	140690
51631	CTCFL	LUC7L2	140690
201229	CTCFL	LYRM9	140690
84445	CTCFL	LZTS2	140690
346389	CTCFL	MACC1	140690
5604	CTCFL	MAP2K1	140690
5609	CTCFL	MAP2K7	140690
4217	CTCFL	MAP3K5	140690
23162	CTCFL	MAPK8IP3	140690
5601	CTCFL	MAPK9	140690
345643	CTCFL	MCIDAS	140690
4193	CTCFL	MDM2	140690
64769	CTCFL	MEAF6	140690
51102	CTCFL	MECR	140690
9439	CTCFL	MED23	140690
29079	CTCFL	MED4	140690
100271849	CTCFL	MEF2B	140690
1954	CTCFL	MEGF8	140690
84190	CTCFL	METTL25	140690
196410	CTCFL	METTL7B	140690
23295	CTCFL	MGRN1	140690
84299	CTCFL	MIEN1	140690
2872	CTCFL	MKNK2	140690
136647	CTCFL	MPLKIP	140690
4353	CTCFL	MPO	140690
65003	CTCFL	MRPL11	140690
63875	CTCFL	MRPL17	140690
6150	CTCFL	MRPL23	140690
28977	CTCFL	MRPL42	140690
6183	CTCFL	MRPS12	140690
51116	CTCFL	MRPS2	140690
23788	CTCFL	MTCH2	140690
7978	CTCFL	MTERF1	140690
80198	CTCFL	MUS81	140690
9961	CTCFL	MVP	140690
745	CTCFL	MYRF	140690
114803	CTCFL	MYSM1	140690
653784	CTCFL	MZT2A	140690
80097	CTCFL	MZT2B	140690
79035	CTCFL	NABP2	140690
8883	CTCFL	NAE1	140690
4683	CTCFL	NBN	140690
56901	CTCFL	NDUFA4L2	140690
29078	CTCFL	NDUFAF4	140690
84901	CTCFL	NFATC2IP	140690
4780	CTCFL	NFE2L2	140690
51388	CTCFL	NIP7	140690
54475	CTCFL	NLE1	140690
25926	CTCFL	NOL11	140690
51406	CTCFL	NOL7	140690
64434	CTCFL	NOM1	140690
23420	CTCFL	NOMO1	140690
283820	CTCFL	NOMO2	140690
408050	CTCFL	NOMO3	140690
4846	CTCFL	NOS3	140690
10811	CTCFL	NOXA1	140690
728741	CTCFL	NPIPB6	140690
100507607	CTCFL	NPIPB9	140690
4883	CTCFL	NPR3	140690
441478	CTCFL	NRARP	140690
387338	CTCFL	NSUN4	140690
222950	CTCFL	NYAP1	140690
220323	CTCFL	OAF	140690
284521	CTCFL	OR2L13	140690
64172	CTCFL	OSGEPL1	140690
5025	CTCFL	P2RX4	140690
26986	CTCFL	PABPC1	140690
8761	CTCFL	PABPC4	140690
23598	CTCFL	PATZ1	140690
5106	CTCFL	PCK2	140690
9159	CTCFL	PCSK7	140690
81572	CTCFL	PDRG1	140690
23037	CTCFL	PDZD2	140690
157310	CTCFL	PEBP4	140690
5189	CTCFL	PEX1	140690
5203	CTCFL	PFDN4	140690
26147	CTCFL	PHF19	140690
9780	CTCFL	PIEZO1	140690
11040	CTCFL	PIM2	140690
8544	CTCFL	PIR	140690
26207	CTCFL	PITPNC1	140690
9600	CTCFL	PITPNM1	140690
5585	CTCFL	PKN1	140690
5331	CTCFL	PLCB3	140690
64857	CTCFL	PLEKHG2	140690
5439	CTCFL	POLR2J	140690
246721	CTCFL	POLR2J2	140690
548644	CTCFL	POLR2J3	140690
11128	CTCFL	POLR3A	140690
55703	CTCFL	POLR3B	140690
5451	CTCFL	POU2F1	140690
85313	CTCFL	PPIL4	140690
9647	CTCFL	PPM1F	140690
26472	CTCFL	PPP1R14B	140690
90673	CTCFL	PPP1R3E	140690
5537	CTCFL	PPP6C	140690
84106	CTCFL	PRAM1	140690
25824	CTCFL	PRDX5	140690
5562	CTCFL	PRKAA1	140690
51422	CTCFL	PRKAG2	140690
5588	CTCFL	PRKCQ	140690
3276	CTCFL	PRMT1	140690
5630	CTCFL	PRPH	140690
285800	CTCFL	PRR18	140690
84726	CTCFL	PRRC2B	140690
10942	CTCFL	PRSS21	140690
29122	CTCFL	PRSS50	140690
5698	CTCFL	PSMB9	140690
5731	CTCFL	PTGER1	140690
2185	CTCFL	PTK2B	140690
5757	CTCFL	PTMA	140690
8073	CTCFL	PTP4A2	140690
5813	CTCFL	PURA	140690
5861	CTCFL	RAB1A	140690
55698	CTCFL	RADIL	140690
5902	CTCFL	RANBP1	140690
2889	CTCFL	RAPGEF1	140690
255426	CTCFL	RASGEF1C	140690
84991	CTCFL	RBM17	140690
84060	CTCFL	RBM48	140690
157506	CTCFL	RDH10	140690
57455	CTCFL	REXO1	140690
117584	CTCFL	RFFL	140690
64864	CTCFL	RFX7	140690
5863	CTCFL	RGL2	140690
54509	CTCFL	RHOF	140690
390	CTCFL	RND3	140690
257160	CTCFL	RNF214	140690
10193	CTCFL	RNF41	140690
57140	CTCFL	RNPEPL1	140690
6094	CTCFL	ROM1	140690
6134	CTCFL	RPL10	140690
51121	CTCFL	RPL26L1	140690
25873	CTCFL	RPL36	140690
6128	CTCFL	RPL6	140690
6129	CTCFL	RPL7	140690
6175	CTCFL	RPLP0	140690
6208	CTCFL	RPS14	140690
6218	CTCFL	RPS17	140690
6224	CTCFL	RPS20	140690
6229	CTCFL	RPS24	140690
8986	CTCFL	RPS6KA4	140690
51093	CTCFL	RRNAD1	140690
55316	CTCFL	RSAD1	140690
55680	CTCFL	RUFY2	140690
23623	CTCFL	RUSC1	140690
9853	CTCFL	RUSC2	140690
6271	CTCFL	S100A1	140690
6284	CTCFL	S100A13	140690
10055	CTCFL	SAE1	140690
55511	CTCFL	SAGE1	140690
140700	CTCFL	SAMD10	140690
54938	CTCFL	SARS2	140690
23314	CTCFL	SATB2	140690
22828	CTCFL	SCAF8	140690
51282	CTCFL	SCAND1	140690
6334	CTCFL	SCN8A	140690
9997	CTCFL	SCO2	140690
54910	CTCFL	SEMA4C	140690
57715	CTCFL	SEMA4G	140690
27244	CTCFL	SESN1	140690
9814	CTCFL	SFI1	140690
25970	CTCFL	SH2B1	140690
80851	CTCFL	SH3BP5L	140690
6455	CTCFL	SH3GL1	140690
51100	CTCFL	SH3GLB1	140690
23409	CTCFL	SIRT4	140690
6509	CTCFL	SLC1A4	140690
9187	CTCFL	SLC24A1	140690
291	CTCFL	SLC25A4	140690
283600	CTCFL	SLC25A47	140690
92014	CTCFL	SLC25A51	140690
55315	CTCFL	SLC29A3	140690
9057	CTCFL	SLC7A6	140690
28232	CTCFL	SLCO3A1	140690
6601	CTCFL	SMARCC2	140690
6602	CTCFL	SMARCD1	140690
9887	CTCFL	SMG7	140690
113444	CTCFL	SMIM12	140690
55627	CTCFL	SMPD4	140690
6615	CTCFL	SNAI1	140690
8773	CTCFL	SNAP23	140690
10302	CTCFL	SNAPC5	140690
8835	CTCFL	SOCS2	140690
6683	CTCFL	SPAST	140690
92521	CTCFL	SPECC1	140690
80725	CTCFL	SRCIN1	140690
6722	CTCFL	SRF	140690
222183	CTCFL	SRRM3	140690
10772	CTCFL	SRSF10	140690
8683	CTCFL	SRSF9	140690
140809	CTCFL	SRXN1	140690
6748	CTCFL	SSR4	140690
8869	CTCFL	ST3GAL5	140690
10809	CTCFL	STARD10	140690
29888	CTCFL	STRN4	140690
6814	CTCFL	STXBP3	140690
252983	CTCFL	STXBP4	140690
79783	CTCFL	SUGCT	140690
8189	CTCFL	SYMPK	140690
10460	CTCFL	TACC3	140690
6890	CTCFL	TAP1	140690
57533	CTCFL	TBC1D14	140690
6899	CTCFL	TBX1	140690
23424	CTCFL	TDRD7	140690
374618	CTCFL	TEX9	140690
7052	CTCFL	TGM2	140690
54962	CTCFL	TIPIN	140690
64114	CTCFL	TMBIM1	140690
51643	CTCFL	TMBIM4	140690
79905	CTCFL	TMC7	140690
54499	CTCFL	TMCO1	140690
124491	CTCFL	TMEM170A	140690
130612	CTCFL	TMEM198	140690
55092	CTCFL	TMEM51	140690
641649	CTCFL	TMEM91	140690
83590	CTCFL	TMUB1	140690
7138	CTCFL	TNNT1	140690
23371	CTCFL	TNS2	140690
100188893	CTCFL	TOMM6	140690
7157	CTCFL	TP53	140690
9540	CTCFL	TP53I3	140690
7168	CTCFL	TPM1	140690
7175	CTCFL	TPR	140690
7189	CTCFL	TRAF6	140690
23471	CTCFL	TRAM1	140690
4591	CTCFL	TRIM37	140690
135644	CTCFL	TRIM40	140690
27037	CTCFL	TRMT2A	140690
26133	CTCFL	TRPC4AP	140690
8295	CTCFL	TRRAP	140690
81628	CTCFL	TSC22D4	140690
283989	CTCFL	TSEN54	140690
64061	CTCFL	TSPYL2	140690
81629	CTCFL	TSSK3	140690
10376	CTCFL	TUBA1B	140690
57045	CTCFL	TWSG1	140690
7307	CTCFL	U2AF1	140690
102724594	CTCFL	U2AF1L5	140690
55898	CTCFL	UNC45A	140690
151531	CTCFL	UPP2	140690
23326	CTCFL	USP22	140690
9960	CTCFL	USP3	140690
84132	CTCFL	USP42	140690
284013	CTCFL	VMO1	140690
155382	CTCFL	VPS37D	140690
51398	CTCFL	WDR83OS	140690
147179	CTCFL	WIPF2	140690
55135	CTCFL	WRAP53	140690
56897	CTCFL	WRNIP1	140690
9942	CTCFL	XYLB	140690
150223	CTCFL	YDJC	140690
51441	CTCFL	YTHDF2	140690
9880	CTCFL	ZBTB39	140690
51043	CTCFL	ZBTB7B	140690
85463	CTCFL	ZC3H12C	140690
29066	CTCFL	ZC3H7A	140690
29063	CTCFL	ZCCHC4	140690
55734	CTCFL	ZFP64	140690
64397	CTCFL	ZNF106	140690
7776	CTCFL	ZNF236	140690
58500	CTCFL	ZNF250	140690
10795	CTCFL	ZNF268	140690
7551	CTCFL	ZNF3	140690
100131017	CTCFL	ZNF316	140690
25946	CTCFL	ZNF385A	140690
57541	CTCFL	ZNF398	140690
23090	CTCFL	ZNF423	140690
155054	CTCFL	ZNF425	140690
115196	CTCFL	ZNF554	140690
147948	CTCFL	ZNF582	140690
51193	CTCFL	ZNF639	140690
55657	CTCFL	ZNF692	140690
9406	CTCFL	ZRANB2	140690
8086	E2F4	AAAS	1874
22848	E2F4	AAK1	1874
26574	E2F4	AATF	1874
23456	E2F4	ABCB10	1874
10058	E2F4	ABCB6	1874
5825	E2F4	ABCD3	1874
83451	E2F4	ABHD11	1874
26090	E2F4	ABHD12	1874
11057	E2F4	ABHD2	1874
171586	E2F4	ABHD3	1874
51099	E2F4	ABHD5	1874
31	E2F4	ACACA	1874
28976	E2F4	ACAD9	1874
34	E2F4	ACADM	1874
36	E2F4	ACADSB	1874
116983	E2F4	ACAP3	1874
38	E2F4	ACAT1	1874
65057	E2F4	ACD	1874
55856	E2F4	ACOT13	1874
52	E2F4	ACP1	1874
60	E2F4	ACTB	1874
86	E2F4	ACTL6A	1874
81	E2F4	ACTN4	1874
57180	E2F4	ACTR3B	1874
653857	E2F4	ACTR3C	1874
93	E2F4	ACVR2B	1874
97	E2F4	ACYP1	1874
161823	E2F4	ADAL	1874
8751	E2F4	ADAM15	1874
6868	E2F4	ADAM17	1874
23536	E2F4	ADAT1	1874
113179	E2F4	ADAT3	1874
203054	E2F4	ADCK5	1874
23394	E2F4	ADNP	1874
83440	E2F4	ADPGK	1874
11047	E2F4	ADRM1	1874
64782	E2F4	AEN	1874
125061	E2F4	AFMID	1874
175	E2F4	AGA	1874
116986	E2F4	AGAP2	1874
116988	E2F4	AGAP3	1874
3268	E2F4	AGFG2	1874
55326	E2F4	AGPAT5	1874
57085	E2F4	AGTRAP	1874
25909	E2F4	AHCTF1	1874
54806	E2F4	AHI1	1874
51390	E2F4	AIG1	1874
204	E2F4	AK2	1874
50808	E2F4	AK3	1874
8165	E2F4	AKAP1	1874
11215	E2F4	AKAP11	1874
10142	E2F4	AKAP9	1874
55122	E2F4	AKIRIN2	1874
8574	E2F4	AKR7A2	1874
4329	E2F4	ALDH6A1	1874
226	E2F4	ALDOA	1874
84920	E2F4	ALG10	1874
79053	E2F4	ALG8	1874
121642	E2F4	ALKBH2	1874
84964	E2F4	ALKBH6	1874
7840	E2F4	ALMS1	1874
10189	E2F4	ALYREF	1874
386724	E2F4	AMIGO3	1874
51529	E2F4	ANAPC11	1874
25906	E2F4	ANAPC15	1874
51433	E2F4	ANAPC5	1874
56172	E2F4	ANKH	1874
54882	E2F4	ANKHD1	1874
404734	E2F4	ANKHD1-EIF4EBP3	1874
23141	E2F4	ANKLE2	1874
51281	E2F4	ANKMY1	1874
23253	E2F4	ANKRD12	1874
124930	E2F4	ANKRD13B	1874
54522	E2F4	ANKRD16	1874
375248	E2F4	ANKRD36	1874
57730	E2F4	ANKRD36B	1874
400986	E2F4	ANKRD36C	1874
353322	E2F4	ANKRD37	1874
57182	E2F4	ANKRD50	1874
283373	E2F4	ANKRD52	1874
124401	E2F4	ANKS3	1874
54443	E2F4	ANLN	1874
57719	E2F4	ANO8	1874
195977	E2F4	ANTXRL	1874
308	E2F4	ANXA5	1874
8905	E2F4	AP1S2	1874
163	E2F4	AP2B1	1874
10717	E2F4	AP4B1	1874
9179	E2F4	AP4M1	1874
328	E2F4	APEX1	1874
200558	E2F4	APLF	1874
81575	E2F4	APOLD1	1874
79135	E2F4	APOO	1874
116985	E2F4	ARAP1	1874
375	E2F4	ARF1	1874
26286	E2F4	ARFGAP3	1874
10139	E2F4	ARFRP1	1874
94134	E2F4	ARHGAP12	1874
84986	E2F4	ARHGAP19	1874
57584	E2F4	ARHGAP21	1874
58504	E2F4	ARHGAP22	1874
79822	E2F4	ARHGAP28	1874
115703	E2F4	ARHGAP33	1874
396	E2F4	ARHGDIA	1874
9826	E2F4	ARHGEF11	1874
23365	E2F4	ARHGEF12	1874
128272	E2F4	ARHGEF19	1874
8289	E2F4	ARID1A	1874
196528	E2F4	ARID2	1874
10620	E2F4	ARID3B	1874
23204	E2F4	ARL6IP1	1874
151188	E2F4	ARL6IP6	1874
83787	E2F4	ARMC10	1874
79624	E2F4	ARMT1	1874
10092	E2F4	ARPC5	1874
10776	E2F4	ARPP19	1874
409	E2F4	ARRB2	1874
421	E2F4	ARVCF	1874
8853	E2F4	ASAP2	1874
55723	E2F4	ASF1B	1874
9070	E2F4	ASH2L	1874
435	E2F4	ASL	1874
79058	E2F4	ASPSCR1	1874
171023	E2F4	ASXL1	1874
55252	E2F4	ASXL2	1874
29028	E2F4	ATAD2	1874
55210	E2F4	ATAD3A	1874
83858	E2F4	ATAD3B	1874
79915	E2F4	ATAD5	1874
11101	E2F4	ATE1	1874
1386	E2F4	ATF2	1874
467	E2F4	ATF3	1874
22809	E2F4	ATF5	1874
1388	E2F4	ATF6B	1874
55054	E2F4	ATG16L1	1874
89849	E2F4	ATG16L2	1874
23192	E2F4	ATG4B	1874
472	E2F4	ATM	1874
23250	E2F4	ATP11A	1874
79572	E2F4	ATP13A3	1874
483	E2F4	ATP1B3	1874
487	E2F4	ATP2A1	1874
488	E2F4	ATP2A2	1874
490	E2F4	ATP2B1	1874
533	E2F4	ATP6V0B	1874
523	E2F4	ATP6V1A	1874
90423	E2F4	ATP6V1E2	1874
9296	E2F4	ATP6V1F	1874
374868	E2F4	ATP9B	1874
11273	E2F4	ATXN2L	1874
56970	E2F4	ATXN7L3	1874
79000	E2F4	AUNIP	1874
9212	E2F4	AURKB	1874
60370	E2F4	AVPI1	1874
51582	E2F4	AZIN1	1874
148789	E2F4	B3GALNT2	1874
8705	E2F4	B3GALT4	1874
126792	E2F4	B3GALT6	1874
26229	E2F4	B3GAT3	1874
8704	E2F4	B4GALT2	1874
571	E2F4	BACH1	1874
57597	E2F4	BAHCC1	1874
25805	E2F4	BAMBI	1874
8815	E2F4	BANF1	1874
54971	E2F4	BANP	1874
580	E2F4	BARD1	1874
9031	E2F4	BAZ1B	1874
55973	E2F4	BCAP29	1874
55653	E2F4	BCAS4	1874
587	E2F4	BCAT2	1874
8915	E2F4	BCL10	1874
10018	E2F4	BCL2L11	1874
599	E2F4	BCL2L2	1874
100529063	E2F4	BCL2L2-PABPN1	1874
9275	E2F4	BCL7B	1874
9274	E2F4	BCL7C	1874
613	E2F4	BCR	1874
57673	E2F4	BEND3	1874
221336	E2F4	BEND6	1874
51272	E2F4	BET1L	1874
8553	E2F4	BHLHE40	1874
332	E2F4	BIRC5	1874
641	E2F4	BLM	1874
642	E2F4	BLMH	1874
2647	E2F4	BLOC1S1	1874
90427	E2F4	BMF	1874
657	E2F4	BMPR1A	1874
664	E2F4	BNIP3	1874
51027	E2F4	BOLA1	1874
654483	E2F4	BOLA2B	1874
23246	E2F4	BOP1	1874
79866	E2F4	BORA	1874
673	E2F4	BRAF	1874
221927	E2F4	BRAT1	1874
672	E2F4	BRCA1	1874
675	E2F4	BRCA2	1874
6046	E2F4	BRD2	1874
29117	E2F4	BRD7	1874
10902	E2F4	BRD8	1874
65980	E2F4	BRD9	1874
283870	E2F4	BRICD5	1874
83990	E2F4	BRIP1	1874
7862	E2F4	BRPF1	1874
54014	E2F4	BRWD1	1874
682	E2F4	BSG	1874
55727	E2F4	BTBD7	1874
694	E2F4	BTG1	1874
10950	E2F4	BTG3	1874
9184	E2F4	BUB3	1874
10944	E2F4	C11orf58	1874
83638	E2F4	C11orf68	1874
79703	E2F4	C11orf80	1874
57102	E2F4	C12orf4	1874
60686	E2F4	C14orf93	1874
146562	E2F4	C16orf71	1874
100506581	E2F4	C16orf95	1874
124944	E2F4	C17orf49	1874
284018	E2F4	C17orf58	1874
124773	E2F4	C17orf64	1874
162681	E2F4	C18orf54	1874
148223	E2F4	C19orf25	1874
255809	E2F4	C19orf38	1874
126526	E2F4	C19orf47	1874
84798	E2F4	C19orf48	1874
284325	E2F4	C19orf54	1874
646457	E2F4	C19orf67	1874
56913	E2F4	C1GALT1	1874
92346	E2F4	C1orf105	1874
54955	E2F4	C1orf109	1874
54991	E2F4	C1orf159	1874
339448	E2F4	C1orf174	1874
79169	E2F4	C1orf35	1874
25912	E2F4	C1orf43	1874
148304	E2F4	C1orf74	1874
10882	E2F4	C1QL1	1874
717	E2F4	C2	1874
54058	E2F4	C21orf58	1874
9854	E2F4	C2CD2L	1874
205327	E2F4	C2orf69	1874
285237	E2F4	C3orf38	1874
132321	E2F4	C4orf33	1874
134553	E2F4	C5orf24	1874
285636	E2F4	C5orf51	1874
57827	E2F4	C6orf47	1874
733	E2F4	C8G	1874
414919	E2F4	C8orf82	1874
100127983	E2F4	C8orf88	1874
79095	E2F4	C9orf16	1874
55071	E2F4	C9orf40	1874
257169	E2F4	C9orf43	1874
27101	E2F4	CACYBP	1874
801	E2F4	CALM1	1874
805	E2F4	CALM2	1874
808	E2F4	CALM3	1874
811	E2F4	CALR	1874
813	E2F4	CALU	1874
10645	E2F4	CAMKK2	1874
23261	E2F4	CAMTA1	1874
23066	E2F4	CAND2	1874
124583	E2F4	CANT1	1874
821	E2F4	CANX	1874
10487	E2F4	CAP1	1874
6650	E2F4	CAPN15	1874
4076	E2F4	CAPRIN1	1874
65981	E2F4	CAPRIN2	1874
23589	E2F4	CARHSP1	1874
10498	E2F4	CARM1	1874
57513	E2F4	CASKIN2	1874
835	E2F4	CASP2	1874
836	E2F4	CASP3	1874
9994	E2F4	CASP8AP2	1874
257062	E2F4	CATSPERD	1874
255057	E2F4	CBARP	1874
9139	E2F4	CBFA2T2	1874
79872	E2F4	CBLL1	1874
11335	E2F4	CBX3	1874
8535	E2F4	CBX4	1874
23468	E2F4	CBX5	1874
23466	E2F4	CBX6	1874
54862	E2F4	CC2D1A	1874
164592	E2F4	CCDC116	1874
133957	E2F4	CCDC127	1874
130940	E2F4	CCDC148	1874
80071	E2F4	CCDC15	1874
115948	E2F4	CCDC151	1874
203238	E2F4	CCDC171	1874
343099	E2F4	CCDC18	1874
55246	E2F4	CCDC25	1874
57003	E2F4	CCDC47	1874
29080	E2F4	CCDC59	1874
220047	E2F4	CCDC83	1874
79080	E2F4	CCDC86	1874
55704	E2F4	CCDC88A	1874
26093	E2F4	CCDC9	1874
80212	E2F4	CCDC92	1874
54535	E2F4	CCHCR1	1874
83605	E2F4	CCM2	1874
890	E2F4	CCNA2	1874
891	E2F4	CCNB1	1874
898	E2F4	CCNE1	1874
9134	E2F4	CCNE2	1874
899	E2F4	CCNF	1874
901	E2F4	CCNG2	1874
57018	E2F4	CCNL1	1874
904	E2F4	CCNT1	1874
905	E2F4	CCNT2	1874
219771	E2F4	CCNY	1874
9738	E2F4	CCP110	1874
126731	E2F4	CCSAP	1874
908	E2F4	CCT6A	1874
10421	E2F4	CD2BP2	1874
961	E2F4	CD47	1874
8555	E2F4	CDC14B	1874
8881	E2F4	CDC16	1874
166979	E2F4	CDC20B	1874
8697	E2F4	CDC23	1874
993	E2F4	CDC25A	1874
994	E2F4	CDC25B	1874
995	E2F4	CDC25C	1874
11140	E2F4	CDC37	1874
8476	E2F4	CDC42BPA	1874
56882	E2F4	CDC42SE1	1874
56990	E2F4	CDC42SE2	1874
8318	E2F4	CDC45	1874
990	E2F4	CDC6	1874
8317	E2F4	CDC7	1874
157313	E2F4	CDCA2	1874
83461	E2F4	CDCA3	1874
55038	E2F4	CDCA4	1874
113130	E2F4	CDCA5	1874
83879	E2F4	CDCA7	1874
55143	E2F4	CDCA8	1874
983	E2F4	CDK1	1874
728642	E2F4	CDK11A	1874
984	E2F4	CDK11B	1874
8621	E2F4	CDK13	1874
23097	E2F4	CDK19	1874
1017	E2F4	CDK2	1874
10263	E2F4	CDK2AP2	1874
1019	E2F4	CDK4	1874
1020	E2F4	CDK5	1874
8851	E2F4	CDK5R1	1874
55602	E2F4	CDKN2AIP	1874
1031	E2F4	CDKN2C	1874
1032	E2F4	CDKN2D	1874
1033	E2F4	CDKN3	1874
441549	E2F4	CDNF	1874
1039	E2F4	CDR2	1874
8760	E2F4	CDS2	1874
81620	E2F4	CDT1	1874
9425	E2F4	CDYL	1874
1054	E2F4	CEBPG	1874
10658	E2F4	CELF1	1874
1058	E2F4	CENPA	1874
1059	E2F4	CENPB	1874
92806	E2F4	CENPBD1	1874
64946	E2F4	CENPH	1874
2491	E2F4	CENPI	1874
64105	E2F4	CENPK	1874
91687	E2F4	CENPL	1874
79019	E2F4	CENPM	1874
55839	E2F4	CENPN	1874
79172	E2F4	CENPO	1874
401541	E2F4	CENPP	1874
55166	E2F4	CENPQ	1874
80152	E2F4	CENPT	1874
79682	E2F4	CENPU	1874
153241	E2F4	CEP120	1874
145508	E2F4	CEP128	1874
22994	E2F4	CEP131	1874
9662	E2F4	CEP135	1874
22995	E2F4	CEP152	1874
84984	E2F4	CEP19	1874
55125	E2F4	CEP192	1874
11190	E2F4	CEP250	1874
85459	E2F4	CEP295	1874
9857	E2F4	CEP350	1874
95681	E2F4	CEP41	1874
55165	E2F4	CEP55	1874
9702	E2F4	CEP57	1874
79959	E2F4	CEP76	1874
84131	E2F4	CEP78	1874
64793	E2F4	CEP85	1874
84902	E2F4	CEP89	1874
29105	E2F4	CFAP20	1874
149465	E2F4	CFAP57	1874
402160	E2F4	CFAP99	1874
1072	E2F4	CFL1	1874
10036	E2F4	CHAF1A	1874
283489	E2F4	CHAMP1	1874
51142	E2F4	CHCHD2	1874
54927	E2F4	CHCHD3	1874
1105	E2F4	CHD1	1874
80205	E2F4	CHD9	1874
1111	E2F4	CHEK1	1874
11200	E2F4	CHEK2	1874
10523	E2F4	CHERP	1874
27243	E2F4	CHMP2A	1874
79643	E2F4	CHMP6	1874
56994	E2F4	CHPT1	1874
54108	E2F4	CHRAC1	1874
63922	E2F4	CHTF18	1874
54921	E2F4	CHTF8	1874
26097	E2F4	CHTOP	1874
23152	E2F4	CIC	1874
85457	E2F4	CIPC	1874
1153	E2F4	CIRBP	1874
493856	E2F4	CISD2	1874
11113	E2F4	CIT	1874
25792	E2F4	CIZ1	1874
26586	E2F4	CKAP2	1874
51192	E2F4	CKLF	1874
100529251	E2F4	CKLF-CMTM1	1874
1185	E2F4	CLCN6	1874
9074	E2F4	CLDN6	1874
23274	E2F4	CLEC16A	1874
1192	E2F4	CLIC1	1874
25932	E2F4	CLIC4	1874
1196	E2F4	CLK2	1874
81570	E2F4	CLPB	1874
81037	E2F4	CLPTM1L	1874
63967	E2F4	CLSPN	1874
1212	E2F4	CLTB	1874
56942	E2F4	CMC2	1874
80790	E2F4	CMIP	1874
51727	E2F4	CMPK1	1874
129607	E2F4	CMPK2	1874
84319	E2F4	CMSS1	1874
23070	E2F4	CMTR1	1874
7555	E2F4	CNBP	1874
23019	E2F4	CNOT1	1874
4849	E2F4	CNOT3	1874
1267	E2F4	CNP	1874
11064	E2F4	CNTRL	1874
1307	E2F4	COL16A1	1874
54939	E2F4	COMMD4	1874
118881	E2F4	COMTD1	1874
55352	E2F4	COPRS	1874
8533	E2F4	COPS3	1874
23603	E2F4	CORO1C	1874
84940	E2F4	CORO6	1874
79585	E2F4	CORO7	1874
100529144	E2F4	CORO7-PAM16	1874
23406	E2F4	COTL1	1874
285521	E2F4	COX18	1874
116228	E2F4	COX20	1874
9377	E2F4	COX5A	1874
1340	E2F4	COX6B1	1874
1351	E2F4	COX8A	1874
1362	E2F4	CPD	1874
132864	E2F4	CPEB2	1874
1371	E2F4	CPOX	1874
29894	E2F4	CPSF1	1874
51692	E2F4	CPSF3	1874
10898	E2F4	CPSF4	1874
79869	E2F4	CPSF7	1874
51185	E2F4	CRBN	1874
64764	E2F4	CREB3L2	1874
58487	E2F4	CREBZF	1874
78987	E2F4	CRELD1	1874
1399	E2F4	CRKL	1874
23373	E2F4	CRTC1	1874
51380	E2F4	CSAD	1874
1455	E2F4	CSNK1G2	1874
1460	E2F4	CSNK2B	1874
23283	E2F4	CSTF2T	1874
1479	E2F4	CSTF3	1874
